product_id,temporal_score,is_anomaly
B07C8RF1DV,-0.0,0
B07C8XX5H4,0.4756,1
B07C911FF5,0.0645,0
B07C97XHJH,0.6269,1
B07C9DBKCT,0.5492,1
B07C9FFY89,0.2961,0
B07C9FWT5J,-0.0,0
B07C9G9929,0.2953,0
B07C9GQZ87,-0.0,0
B07C9KQ4X2,0.397,1
B07C9R47XC,-0.0,0
B07C9RYS3Z,0.0645,0
B07C9WMWPS,0.0645,0
B07C9XMBGN,0.0645,0
B07CB4LRT6,0.2291,0
B07CBD4PWP,-0.0,0
B07CBZ97DW,0.5135,1
B07CCCFHYS,-0.0,0
B07CCFXL3C,-0.0,0
B07CCHBHP1,0.2291,0
B07CCHDPPX,0.455,1
B07CCN9JPX,-0.0,0
B07CCZH87X,0.419,1
B07CDDF4RY,-0.0,0
B07CDYN5W8,-0.0,0
B07CF854XT,0.3838,0
B07CFWHQZ9,0.2961,0
B07CG52XL6,0.2291,0
B07CGMFXDQ,-0.0,0
B07CGNNHMC,0.0645,0
B07CGRGT3L,0.0645,0
B07CGYWFN1,0.0645,0
B07CGZ5WLS,0.0645,0
B07CGZCJTK,0.3838,0
B07CH2C29H,0.2291,0
B07CH2P3FH,0.0645,0
B07CH8XLLD,-0.0,0
B07CH9W2CG,-0.0,0
B07CHDZNGH,-0.0,0
B07CHN26RZ,0.2291,0
B07CHS3866,0.5042,1
B07CHTDL7S,0.2291,0
B07CHTNNG4,-0.0,0
B07CHVNTKY,-0.0,0
B07CHWFC1X,-0.0,0
B07CHWKN1C,-0.0,0
B07CHWSKZJ,-0.0,0
B07CJ1H5SL,0.5456,1
B07CJ1R3NK,-0.0,0
B07CJ3V4N4,0.0645,0
B07CJ9C4VV,0.0645,0
B07CJGS84S,-0.0,0
B07CJK45HB,0.2961,0
B07CJK65QX,-0.0,0
B07CJLJZG9,0.6284,1
B07CJPCDQ9,-0.0,0
B07CJQSG5M,0.0645,0
B07CJR795B,0.0645,0
B07CJTXZ3F,-0.0,0
B07CJV6HFZ,0.4641,1
B07CJV9RQX,0.0645,0
B07CJVD1XY,-0.0,0
B07CJY41DP,0.0645,0
B07CJYFGS9,-0.0,0
B07CJYNSRY,0.3332,0
B07CJZ44ZB,-0.0,0
B07CK24TCN,-0.0,0
B07CK5JX2V,0.0645,0
B07CK66KTC,-0.0,0
B07CK7P85Z,-0.0,0
B07CKB174D,-0.0,0
B07CKFQPX6,0.0645,0
B07CKL2CSN,-0.0,0
B07CKMBHN7,0.5474,1
B07CKQCFVD,-0.0,0
B07CKR3BKL,0.5042,1
B07CKTKL9Y,-0.0,0
B07CKTQ27P,0.0645,0
B07CKV5MNH,-0.0,0
B07CKXZ9TQ,0.0645,0
B07CKYT7JZ,-0.0,0
B07CL24JTX,0.0645,0
B07CL5HNDS,-0.0,0
B07CLG4QG3,-0.0,0
B07CLHZ5WC,-0.0,0
B07CLPZRK8,0.2953,0
B07CLQ3H1Q,-0.0,0
B07CMBRHHT,-0.0,0
B07CMDR2QL,-0.0,0
B07CMFBWDC,-0.0,0
B07CMFC97C,0.0645,0
B07CN2VSL1,-0.0,0
B07CN31R3H,0.0645,0
B07CN4SZCN,0.2291,0
B07CN5K7BQ,-0.0,0
B07CN6NH3Q,0.2961,0
B07CND5S5B,-0.0,0
B07CNKT57P,-0.0,0
B07CNL2KQP,0.6038,1
B07CNNPRJ5,0.5474,1
B07CNPVG3N,0.419,1
B07CNRJS1M,0.3838,0
B07CNRSWK3,-0.0,0
B07CNTC5Q2,0.0645,0
B07CNXP9NR,0.0645,0
B07CNYBHLV,0.3924,1
B07CNZVR7W,0.0645,0
B07CPD7GMH,-0.0,0
B07CPHJSW8,0.6837,1
B07CPKCR88,0.4841,1
B07CPM1W33,0.0645,0
B07CPM2897,0.0645,0
B07CPM8J1N,0.2291,0
B07CPNXZHB,0.0645,0
B07CPR9DZ6,-0.0,0
B07CQ4GN39,0.4709,1
B07CQ8BYCS,-0.0,0
B07CQC8K8W,-0.0,0
B07CQF2517,-0.0,0
B07CQMKPRL,0.5011,1
B07CQNXMTX,0.0645,0
B07CQVFCZL,0.2291,0
B07CQXM44Z,0.0645,0
B07CR1Z1FX,-0.0,0
B07CR7SLX7,-0.0,0
B07CRB6P66,-0.0,0
B07CRB7JF4,-0.0,0
B07CRKRTD3,0.0645,0
B07CRLT94F,0.0645,0
B07CRMFBP7,-0.0,0
B07CRZNNZQ,-0.0,0
B07CSD7N2B,0.3838,0
B07CSDCKCF,0.3838,0
B07CSDXWQC,-0.0,0
B07CSGTLKB,-0.0,0
B07CSKC6QJ,0.6518,1
B07CSKGJ2H,0.5429,1
B07CSL21J8,0.8039,1
B07CSLLJ1L,0.2291,0
B07CSZBCV8,-0.0,0
B07CT3NTSG,0.0645,0
B07CT3Z8FV,0.5577,1
B07CT48NGG,-0.0,0
B07CT4P342,-0.0,0
B07CT5BP88,-0.0,0
B07CT5HXX9,-0.0,0
B07CT6V1PV,0.5135,1
B07CT715Y4,-0.0,0
B07CT88DYS,0.6908,1
B07CT91ZVR,-0.0,0
B07CTBC3NZ,0.2291,0
B07CTBD2KY,0.0645,0
B07CTCRC8L,0.0645,0
B07CTD3T77,0.4868,1
B07CTFD3C8,0.5042,1
B07CTKZG1P,0.0645,0
B07CTQQLLJ,0.2291,0
B07CTV5B7T,-0.0,0
B07CTX9NTZ,-0.0,0
B07CTXKKXR,0.0645,0
B07CTYFHH8,-0.0,0
B07CV15PFN,0.2961,0
B07CV1G52T,-0.0,0
B07CV6NRPP,-0.0,0
B07CV8QLB8,-0.0,0
B07CV988JX,-0.0,0
B07CV9J1QH,-0.0,0
B07CV9NFGF,-0.0,0
B07CVBJL2W,-0.0,0
B07CVDCFP9,0.3332,0
B07CVFGQ2Z,-0.0,0
B07CVHWC68,0.5549,1
B07CVK116F,-0.0,0
B07CVMW54N,0.0645,0
B07CVSRVGJ,0.0645,0
B07CVT3X3T,0.0645,0
B07CVWCXTS,0.0645,0
B07CWBH9WZ,0.0645,0
B07CWDHYNB,-0.0,0
B07CWHQ7TF,-0.0,0
B07CWKRH4L,0.0645,0
B07CWL2MFQ,0.0645,0
B07CWM7MB8,0.0645,0
B07CWMW9L1,0.0645,0
B07CWPY28W,0.3838,0
B07CWRK9T4,-0.0,0
B07CWWPT4T,0.4422,1
B07CX1TSW7,0.2291,0
B07CX8STX7,0.0645,0
B07CXCVK2P,0.0645,0
B07CXFGKZD,0.5607,1
B07CXFT3RD,-0.0,0
B07CXGC628,0.0645,0
B07CXHFJNH,-0.0,0
B07CXHL7Y7,0.0645,0
B07CXJF45G,-0.0,0
B07CXJJZJT,0.0645,0
B07CXKGTF6,0.0645,0
B07CXLXCW3,-0.0,0
B07CXRZ3K9,0.2291,0
B07CXZPQKN,-0.0,0
B07CY51336,0.0645,0
B07CY8CSSS,-0.0,0
B07CYF4VDN,-0.0,0
B07CYJMWQJ,0.0645,0
B07CYJZRL7,0.0645,0
B07CYKG6LH,-0.0,0
B07CYKJS81,0.4641,1
B07CYKS3S8,0.0645,0
B07CYLKYG2,-0.0,0
B07CYMHY5Z,0.2953,0
B07CYMRYNQ,0.0645,0
B07CYNVZ64,-0.0,0
B07CYQTTPG,-0.0,0
B07CYST6JF,-0.0,0
B07CYZY5RQ,-0.0,0
B07CZ3DC7Q,0.0645,0
B07CZ4LGML,0.0645,0
B07CZ4SDQH,0.2291,0
B07CZ51ZLS,-0.0,0
B07CZ59TS6,0.0645,0
B07CZ5DD26,0.637,1
B07CZ5S44D,0.0645,0
B07CZ5XJT8,0.4646,1
B07CZ683XK,-0.0,0
B07CZ7KV2Z,-0.0,0
B07CZ8F988,-0.0,0
B07CZ8FRYR,0.0645,0
B07CZ96RBZ,0.3838,0
B07CZ9T3WC,0.0645,0
B07CZB35QK,-0.0,0
B07CZBVBHC,0.5285,1
B07CZD84ZN,-0.0,0
B07CZMVM8S,-0.0,0
B07CZP15T7,-0.0,0
B07CZP8HZ3,-0.0,0
B07CZSFHZM,0.5742,1
B07CZV79XM,0.0645,0
B07CZVCNFW,0.0645,0
B07CZW8S2P,-0.0,0
B07CZWZ9SV,0.0645,0
B07CZZDV6L,-0.0,0
B07D13GBR1,0.0645,0
B07D13NN2Y,-0.0,0
B07D17XV77,0.0645,0
B07D1CC44D,0.3838,0
B07D1J1R98,0.2291,0
B07D1JG7RP,-0.0,0
B07D1Q5NSQ,0.2291,0
B07D1TH7T5,-0.0,0
B07D231R46,0.5492,1
B07D24GKQQ,0.0645,0
B07D255NJM,-0.0,0
B07D25LRMT,0.0645,0
B07D26LMF3,0.455,1
B07D275SR2,0.2961,0
B07D281V8Y,-0.0,0
B07D293LTR,0.5042,1
B07D2B3GWP,-0.0,0
B07D2BDMRL,0.0645,0
B07D2BSG7H,0.0645,0
B07D2C77D2,0.0645,0
B07D2N5Q1G,0.2291,0
B07D324TZR,-0.0,0
B07D33K512,-0.0,0
B07D37R8YZ,0.5019,1
B07D3DCXG6,0.2291,0
B07D3DKWXH,0.2291,0
B07D3JXLH2,-0.0,0
B07D3L7XX6,-0.0,0
B07D3N8714,0.0645,0
B07D3NFGLZ,-0.0,0
B07D3NZMYS,-0.0,0
B07D3P6QJ6,0.2291,0
B07D3PN9QD,-0.0,0
B07D3ZXDRF,-0.0,0
B07D42H4BS,-0.0,0
B07D43X9MV,0.0645,0
B07D47B2MZ,-0.0,0
B07D4C2ZZ9,-0.0,0
B07D4CF4GF,0.0645,0
B07D4CK8TS,-0.0,0
B07D4CTZP8,0.2961,0
B07D4DV24B,0.0645,0
B07D4F2G9B,-0.0,0
B07D4G7JWX,-0.0,0
B07D4GPJ7H,0.2291,0
B07D4LCMRW,-0.0,0
B07D4NGTQW,0.4841,1
B07D4NYJMP,0.419,1
B07D4PFTM8,0.2961,0
B07D4PPY9Q,-0.0,0
B07D53N4Q6,0.0645,0
B07D53PS8S,-0.0,0
B07D54G349,0.0645,0
B07D556PW1,-0.0,0
B07D5FJYMB,0.3838,0
B07D5FQWQB,0.0645,0
B07D5HQ4NQ,0.0645,0
B07D5HV6CD,0.2291,0
B07D5KDKCD,-0.0,0
B07D5KL9J3,0.0645,0
B07D5RQPJL,0.0645,0
B07D5T9P1X,0.0645,0
B07D5W7TRW,0.0645,0
B07D5WT6WM,-0.0,0
B07D5YFH12,-0.0,0
B07D5YQP8H,0.2291,0
B07D653W1S,0.0645,0
B07D65QXZD,-0.0,0
B07D67N8JQ,0.0645,0
B07D67NQ6D,-0.0,0
B07D6B5G1G,0.0645,0
B07D6JQ27R,0.0645,0
B07D6KK5M4,0.0645,0
B07D6KVXP4,-0.0,0
B07D6KYSJH,0.0645,0
B07D6KYTSJ,-0.0,0
B07D6R962V,0.0645,0
B07D6SWYV4,0.6886,1
B07D6V9J9D,0.6908,1
B07D6VJF3L,0.4641,1
B07D6VN4TD,-0.0,0
B07D6W4B6B,-0.0,0
B07D6WR1QX,0.0645,0
B07D72GJZ5,0.4639,1
B07D74QC7S,-0.0,0
B07D7HNK3W,0.2291,0
B07D7J6H27,0.5536,1
B07D7N7B1G,0.4641,1
B07D7NPCCR,0.0645,0
B07D7R6J6N,-0.0,0
B07D7RWDS1,0.0645,0
B07D7VDBGC,0.5019,1
B07D7WC9BC,0.0645,0
B07D7ZFYH6,0.5042,1
B07D8D67K3,-0.0,0
B07D8DPMBS,0.4358,1
B07D8FJ9HS,0.456,1
B07D8LS6NZ,0.2291,0
B07D8NHF4X,0.0645,0
B07D8NHFM9,0.3838,0
B07D8RH1MR,-0.0,0
B07D8SYBWD,0.0645,0
B07D8WTQBS,-0.0,0
B07D8YF4N4,0.3838,0
B07D8YK3MZ,0.2961,0
B07D8ZHGKR,-0.0,0
B07D9238F6,-0.0,0
B07D94H72S,-0.0,0
B07D963WVB,0.0645,0
B07D96GNNQ,-0.0,0
B07D96QC7C,0.0645,0
B07D9DC4TG,-0.0,0
B07D9FDPPX,0.0645,0
B07D9G3TQV,0.419,1
B07D9HCGNV,-0.0,0
B07D9K9LBV,0.49,1
B07D9QKVVS,0.3838,0
B07D9TB8G7,-0.0,0
B07D9TSJPK,-0.0,0
B07D9VKVZG,0.2961,0
B07D9WHCTW,0.0645,0
B07D9ZX6ZY,0.49,1
B07DB2MYP4,-0.0,0
B07DB5LSF5,0.44,1
B07DB91ZTP,0.0645,0
B07DBWS2M6,0.0645,0
B07DBWWM6K,0.0645,0
B07DC1V7VV,0.0645,0
B07DC2TD68,0.0645,0
B07DC5DBTW,-0.0,0
B07DC67HFS,0.0645,0
B07DCGKC9N,-0.0,0
B07DCJCJQK,0.5059,1
B07DCTHW5L,0.4709,1
B07DCVRRFT,-0.0,0
B07DD21SRJ,0.2291,0
B07DD6SZ4Y,-0.0,0
B07DDCRGQK,0.0645,0
B07DDCYVBB,-0.0,0
B07DDDGY2D,-0.0,0
B07DDDPBGZ,0.2291,0
B07DDDX1LB,-0.0,0
B07DDFBZJV,0.0645,0
B07DDJ39BD,-0.0,0
B07DF9RYWX,-0.0,0
B07DFCQ79K,-0.0,0
B07DFDG1SZ,0.0645,0
B07DFDRWNB,0.567,1
B07DFHYW1B,0.0645,0
B07DFMCKMK,0.0645,0
B07DG2TWNJ,0.0645,0
B07DGCTKZK,0.0645,0
B07DGGFGP1,-0.0,0
B07DGNFWVY,0.0645,0
B07DGP8KMJ,-0.0,0
B07DGT7FM8,-0.0,0
B07DGVBDW9,-0.0,0
B07DH11SJ8,0.2291,0
B07DH15ZC7,-0.0,0
B07DH7T7NF,0.2961,0
B07DHF2LTY,0.0645,0
B07DHJBT56,-0.0,0
B07DHJXNPD,-0.0,0
B07DHJZR58,0.0645,0
B07DHLPZLY,-0.0,0
B07DHLVG96,0.0645,0
B07DHTLBTS,0.3838,0
B07DHV72WM,-0.0,0
B07DHX3S9N,-0.0,0
B07DJ63S55,0.7802,1
B07DJ83ZXH,-0.0,0
B07DJ8BX7H,-0.0,0
B07DJ8QN27,0.4627,1
B07DJ9K4J7,0.4646,1
B07DJDG96Z,-0.0,0
B07DJNBPT5,0.0645,0
B07DJQFPXL,-0.0,0
B07DK192JP,-0.0,0
B07DK3PF8X,-0.0,0
B07DK6PV37,0.0645,0
B07DK84JCK,0.49,1
B07DK8F57G,0.0645,0
B07DK8P2H9,-0.0,0
B07DKCM2XQ,0.49,1
B07DKCYJ6V,0.3924,1
B07DKHLQH1,-0.0,0
B07DKJJ95F,0.0645,0
B07DKLM8YP,-0.0,0
B07DKPL6ZH,0.0645,0
B07DKRN2JP,0.2291,0
B07DKRPB81,-0.0,0
B07DKTMY35,0.0645,0
B07DKV6FGG,0.0645,0
B07DKW58CK,0.4627,1
B07DKZNJFS,-0.0,0
B07DKZP54X,0.0645,0
B07DL1CWKP,0.456,1
B07DL5Z1XZ,0.0645,0
B07DL6SRWD,-0.0,0
B07DL6Z36H,0.4641,1
B07DL94CPX,-0.0,0
B07DL991L4,0.2291,0
B07DLBCLNC,-0.0,0
B07DLF8HKR,0.5617,1
B07DLG7YG8,0.0645,0
B07DLM3HD2,0.0645,0
B07DLR23YM,-0.0,0
B07DLR51RN,-0.0,0
B07DLS3Z7Q,0.2291,0
B07DLTN1P3,0.0645,0
B07DLWR47T,0.0645,0
B07DLWZWTJ,0.0645,0
B07DM3K848,0.0645,0
B07DM6Z2Z2,0.3924,1
B07DM7PXPG,0.2961,0
B07DM82YBT,0.535,1
B07DM93SQF,0.456,1
B07DM9J9QN,-0.0,0
B07DMBQ634,0.0645,0
B07DMD8M5T,0.9555,1
B07DMFDYCF,0.456,1
B07DMPHZ73,-0.0,0
B07DMT383B,0.0645,0
B07DMTQ6F3,0.0645,0
B07DMYQBJN,0.2953,0
B07DN1L5Q5,0.0645,0
B07DN1VNVF,-0.0,0
B07DN4XJVJ,-0.0,0
B07DN6G725,-0.0,0
B07DN7LCNW,0.0645,0
B07DN7Y3XV,-0.0,0
B07DN8Q2MR,0.0645,0
B07DN9C2CX,0.0645,0
B07DN9Z28R,0.0645,0
B07DNDXTW6,-0.0,0
B07DNGSYK8,-0.0,0
B07DNL8MNS,0.2291,0
B07DNP64CP,0.0645,0
B07DNPQN2Q,0.0645,0
B07DNQZVL2,-0.0,0
B07DNTSH91,-0.0,0
B07DNWPKR2,0.4857,1
B07DNX2SQW,-0.0,0
B07DNX4H7G,-0.0,0
B07DNZ57PW,0.0645,0
B07DP6BSM6,0.0645,0
B07DP6WT8R,-0.0,0
B07DP8BLHQ,-0.0,0
B07DP8BWVS,0.0645,0
B07DP93T3D,-0.0,0
B07DP9JR45,-0.0,0
B07DP9X7GW,-0.0,0
B07DPBBH6X,-0.0,0
B07DPBZLJX,-0.0,0
B07DPC4BGF,-0.0,0
B07DPC8LS7,-0.0,0
B07DPD2YK4,-0.0,0
B07DPF1YZW,-0.0,0
B07DPG8PGG,-0.0,0
B07DPKV1DN,-0.0,0
B07DPKZPRH,0.4627,1
B07DPLGNP2,0.3332,0
B07DPMCJXV,-0.0,0
B07DPMFTLY,0.49,1
B07DPMHW8B,0.3838,0
B07DPMKDVH,-0.0,0
B07DPNXD25,-0.0,0
B07DQ6ZLLK,0.0645,0
B07DQBC6YD,-0.0,0
B07DQBNMJL,0.2953,0
B07DQDDLWT,0.0645,0
B07DQDHRMB,0.5607,1
B07DQDR2B8,-0.0,0
B07DQFC4LX,0.2291,0
B07DQGWHX5,0.0645,0
B07DQHMN4V,-0.0,0
B07DQK3F5T,-0.0,0
B07DQK3H5R,0.2291,0
B07DQLFPW1,0.575,1
B07DQPLZ4T,-0.0,0
B07DQPV7H6,-0.0,0
B07DQVBV1H,-0.0,0
B07DR426FC,0.0645,0
B07DR69H58,-0.0,0
B07DR6N36J,-0.0,0
B07DR9LGVS,-0.0,0
B07DRB9C7S,0.0645,0
B07DRD4R2T,-0.0,0
B07DRK5VKV,-0.0,0
B07DRM9W73,-0.0,0
B07DRN3CVH,0.3838,0
B07DRP4S5Y,-0.0,0
B07DRPDHCV,-0.0,0
B07DS2R3V6,-0.0,0
B07DS3NTHN,-0.0,0
B07DS52DMW,-0.0,0
B07DSC4X3K,0.0645,0
B07DSC6TWW,0.0645,0
B07DSDBTST,0.8571,1
B07DSGN85T,-0.0,0
B07DSZH5NG,0.0645,0
B07DT1RXKK,0.419,1
B07DT5FHY4,0.6772,1
B07DT7J7BS,0.2291,0
B07DTL4LNH,0.0645,0
B07DTMKTRN,0.4641,1
B07DTNFBDZ,0.0645,0
B07DTTDV6G,-0.0,0
B07DV4WG46,0.4358,1
B07DVD927B,0.2291,0
B07DVFN2GR,0.0645,0
B07DVKF3YT,0.0645,0
B07DVKKFLG,-0.0,0
B07DVN9NRN,-0.0,0
B07DVS7PKJ,-0.0,0
B07DVY3RD9,0.2291,0
B07DW25QTK,0.0645,0
B07DW2B6Y5,0.0645,0
B07DW3RW8M,0.0645,0
B07DW4TFQ7,-0.0,0
B07DW5RKFK,0.3332,0
B07DW9YL68,0.456,1
B07DWBFTW2,-0.0,0
B07DWJX89B,-0.0,0
B07DWL5113,0.5135,1
B07DWR5PXW,-0.0,0
B07DWSKTD8,-0.0,0
B07DWSXJ8D,-0.0,0
B07DWT7144,-0.0,0
B07DWVWJC2,0.2291,0
B07DWX9SF7,0.0645,0
B07DX59CSG,-0.0,0
B07DX5NF98,0.3838,0
B07DXBN1DQ,0.0645,0
B07DXCVK8G,0.0645,0
B07DXKVB4J,-0.0,0
B07DXLMVDP,-0.0,0
B07DXLNTFL,-0.0,0
B07DXQK8GL,0.2291,0
B07DXQWW6V,0.0645,0
B07DXR6QKZ,-0.0,0
B07DXSM8VR,-0.0,0
B07DXT6Y4D,-0.0,0
B07DXV6SGG,0.0645,0
B07DY1RDQR,0.4709,1
B07DY9JY3K,0.456,1
B07DYDZML7,0.456,1
B07DYJ9WJP,0.0645,0
B07DZC5QYV,-0.0,0
B07DZR9SBK,-0.0,0
B07DZX4Q6C,0.0645,0
B07DZX71HD,-0.0,0
B07F12DQ71,0.4646,1
B07F13DF9L,-0.0,0
B07F13MWCG,-0.0,0
B07F165RBX,0.5438,1
B07F17VZK2,-0.0,0
B07F187D9V,0.0645,0
B07F19DW3X,-0.0,0
B07F1BVHWV,0.4641,1
B07F1BXDT1,-0.0,0
B07F1JXLFM,0.419,1
B07F1M95L8,0.0645,0
B07F1RKSJ6,0.0645,0
B07F1S64GC,0.5036,1
B07F1TKYPJ,-0.0,0
B07F1WQ7W5,0.2291,0
B07F21SCB3,-0.0,0
B07F22VL5F,0.49,1
B07F27DK7C,0.6772,1
B07F2BBDDF,0.2291,0
B07F2BPF7T,-0.0,0
B07F2HXLTF,-0.0,0
B07F2HZXXP,-0.0,0
B07F2N8YV9,0.0645,0
B07F2NW1ZK,-0.0,0
B07F2QVFPV,0.0645,0
B07F2RQX2Y,-0.0,0
B07F2WD19S,-0.0,0
B07F2X9N4Q,-0.0,0
B07F32XJ7Q,0.0645,0
B07F33MRSW,0.0645,0
B07F371R36,-0.0,0
B07F39LWVC,0.0645,0
B07F3B17M9,-0.0,0
B07F3C1QG4,0.0645,0
B07F3D9Z5Y,0.0645,0
B07F3DNLSV,-0.0,0
B07F3F69FN,0.0645,0
B07F3FDYT4,0.0645,0
B07F3MD76X,0.4627,1
B07F3MX3W5,0.4641,1
B07F3RH7DD,0.5607,1
B07F3X7GWN,-0.0,0
B07F3ZTBZW,0.0645,0
B07F418X6F,0.0645,0
B07F4HTWHK,-0.0,0
B07F51PN1B,-0.0,0
B07F5DX688,0.2291,0
B07F5FG3YZ,-0.0,0
B07F5KCFMM,0.4422,1
B07F5LJTR5,0.455,1
B07F5MC7GC,-0.0,0
B07F5R5L4M,-0.0,0
B07F5TCNSJ,-0.0,0
B07F5VKPM4,-0.0,0
B07F5VT65L,-0.0,0
B07F636V45,0.0645,0
B07F68W5DF,0.3838,0
B07F69LY3J,-0.0,0
B07F6BJLLV,-0.0,0
B07F6BQT5T,0.0645,0
B07F6KQGJT,-0.0,0
B07F6TG5N4,-0.0,0
B07F6W3214,0.0645,0
B07F6W3BKM,-0.0,0
B07F6ZRKRH,0.0645,0
B07F71Z163,0.3838,0
B07F72ZPP4,-0.0,0
B07F74DG3X,-0.0,0
B07F75L93V,-0.0,0
B07F75WMRL,0.0645,0
B07F7CPGK5,0.455,1
B07F7KMVJB,0.0645,0
B07F7NYXWY,-0.0,0
B07F7TLHXL,0.0645,0
B07F7TN18X,-0.0,0
B07F7V31JK,0.0645,0
B07F81TH19,-0.0,0
B07F84YK5H,0.0645,0
B07F8CBG4C,0.0645,0
B07F8CKYMC,-0.0,0
B07F8F7V98,-0.0,0
B07F8LLGTB,0.5042,1
B07F8PCLDV,0.5042,1
B07F8R85R3,-0.0,0
B07F8SJF8Y,0.0645,0
B07F8SVR4J,0.4136,1
B07F8Z6VN3,-0.0,0
B07F97PSXZ,0.0645,0
B07F97WT3C,-0.0,0
B07F9BQXYW,-0.0,0
B07F9K12Y3,0.0645,0
B07F9PHRNV,-0.0,0
B07F9SDXYV,0.0645,0
B07F9ZY9BG,0.0645,0
B07FB335D4,0.44,1
B07FBFT9VZ,0.0645,0
B07FBKKVMJ,0.3332,0
B07FBSJK6L,-0.0,0
B07FBTJRN4,0.0645,0
B07FBY68WR,0.2291,0
B07FBYKZ9Z,-0.0,0
B07FBZF43L,0.0645,0
B07FC62LJQ,0.2291,0
B07FC7P3BR,0.0645,0
B07FC9924Y,0.2291,0
B07FC9RBTL,0.0645,0
B07FCC4ZKP,0.4349,1
B07FCC5RTR,-0.0,0
B07FCHMPKC,0.5011,1
B07FCN27MJ,-0.0,0
B07FCNCGZK,-0.0,0
B07FCP71F9,0.0645,0
B07FCRC8NC,-0.0,0
B07FCTGLTD,0.2953,0
B07FCXYTZK,0.0645,0
B07FD2MGPL,0.4641,1
B07FD2PFC3,0.0645,0
B07FD58Z21,-0.0,0
B07FDCZC3B,-0.0,0
B07FDHD44F,-0.0,0
B07FDRPT55,0.0645,0
B07FDVF9Q8,-0.0,0
B07FDW2SP7,0.0645,0
B07FDWYCTL,0.485,1
B07FDXWG1F,0.0645,0
B07FDZWH7Q,-0.0,0
B07FF5XCG2,-0.0,0
B07FF8HK4S,0.0645,0
B07FFC56HB,0.0645,0
B07FFCK54R,-0.0,0
B07FFG6TGS,0.8449,1
B07FFP7CK7,-0.0,0
B07FFSTH2Z,-0.0,0
B07FGV9YST,0.3838,0
B07FGVR5JJ,0.0645,0
B07FHK54TG,0.4641,1
B07FHLW15G,-0.0,0
B07FHZ54XT,-0.0,0
B07FHZXV9F,0.2291,0
B07FJSVDXR,-0.0,0
B07FJW8GK6,-0.0,0
B07FJYT8ZS,0.0645,0
B07FK2R8WR,-0.0,0
B07FK4C5YX,0.456,1
B07FKF9YQ7,0.3838,0
B07FKGGLCW,0.7499,1
B07FKMLXMQ,-0.0,0
B07FKMVNZD,-0.0,0
B07FKNYNNM,-0.0,0
B07FKR9C6P,-0.0,0
B07FKS8C89,-0.0,0
B07FKVGMYD,0.3838,0
B07FKVTYJX,0.6815,1
B07FKWLS68,-0.0,0
B07FKYBKLZ,0.5042,1
B07FL1QPHX,-0.0,0
B07FL7V3J6,0.0645,0
B07FL8CYB9,0.2953,0
B07FL8MZTN,0.2291,0
B07FLJ94R2,-0.0,0
B07FLJFBS4,-0.0,0
B07FLKRF9C,-0.0,0
B07FLLVDRX,-0.0,0
B07FLM71YN,0.0645,0
B07FLN6G1V,-0.0,0
B07FLQD59B,-0.0,0
B07FLR9DNX,-0.0,0
B07FLRCGJ2,-0.0,0
B07FLVQW2S,-0.0,0
B07FLW28G9,-0.0,0
B07FLW6D6W,-0.0,0
B07FLW7DF4,0.2291,0
B07FM3547N,0.3838,0
B07FM69672,0.3332,0
B07FM9CFX5,0.2291,0
B07FMCDTQ9,0.0645,0
B07FMCG77L,-0.0,0
B07FMJS89W,-0.0,0
B07FMKN8X7,-0.0,0
B07FMKSWBB,-0.0,0
B07FMKWTTB,-0.0,0
B07FMQVSS3,0.0645,0
B07FMR3PJK,-0.0,0
B07FMTD81G,0.2291,0
B07FMTLX2C,0.2291,0
B07FMVB6J7,0.0645,0
B07FMWWZJX,0.4857,1
B07FMYTKD5,0.419,1
B07FN4M45L,0.5474,1
B07FND29MC,-0.0,0
B07FNFYYRR,-0.0,0
B07FNGKHZW,-0.0,0
B07FNH41W2,0.5285,1
B07FNH8C5C,0.5095,1
B07FNHJV1K,-0.0,0
B07FNN7VBP,0.5019,1
B07FNPZNTM,0.3332,0
B07FNQNG92,-0.0,0
B07FNSBGQZ,-0.0,0
B07FNX5SKK,-0.0,0
B07FNXCKCZ,0.2291,0
B07FNZQHHW,0.0645,0
B07FNZTTD2,0.2291,0
B07FP11ZN6,0.0645,0
B07FP1QXDZ,-0.0,0
B07FP2C8N8,0.419,1
B07FP5GCST,0.5285,1
B07FP5KQGH,-0.0,0
B07FP64CWL,0.5474,1
B07FP7SJH9,0.0645,0
B07FPP6Z37,-0.0,0
B07FPQ72Q5,-0.0,0
B07FPS2VFK,0.2953,0
B07FPT37R7,-0.0,0
B07FPV6J65,0.0645,0
B07FPXFX6F,-0.0,0
B07FPYHNLV,0.0645,0
B07FPZPRWD,0.456,1
B07FQ99SSB,0.0645,0
B07FQ9T8PB,0.4934,1
B07FQBG411,-0.0,0
B07FQGCZ55,-0.0,0
B07FQK8JNW,-0.0,0
B07FQSQFGS,0.4857,1
B07FQZXP4T,0.2291,0
B07FR4D2LM,0.0645,0
B07FR84R2S,0.0645,0
B07FRBK4K6,-0.0,0
B07FRC49R4,0.0645,0
B07FRKTYF4,0.2291,0
B07FRZGT1L,0.0645,0
B07FS78JDZ,0.0645,0
B07FSBY96K,-0.0,0
B07FSCR54M,0.9921,1
B07FSDFV2D,-0.0,0
B07FSH1KBN,-0.0,0
B07FSHBFTJ,-0.0,0
