product_id,text_score,temporal_score,is_anomaly,five_star_pct,burst_ratio,total_reviews,daily_mean,daily_max,hype_score,risk_level
B0876CRB7C,0.5351,-0.0,0,1.0,0.0,1,1.0,1,34.08,Medium
B0876DXDW1,0.6173,-0.0,0,1.0,0.0,1,1.0,1,37.78,Medium
B0876DYC3V,0.3559,0.0645,0,0.0,0.0,1,1.0,1,18.27,Low
B0876GT56D,0.2442,0.0645,0,0.0,0.0,1,1.0,1,13.25,Low
B0876H6XL8,0.1055,0.0645,0,0.0,0.0,1,1.0,1,7.0,Low
B0876NPZCD,0.235,0.2291,0,1.0,0.0,2,2.0,2,28.59,Low
B0876VC4KM,0.3264,0.0645,0,0.0,0.0,1,1.0,1,16.95,Low
B0876WC4S5,0.5119666666666667,0.4641,1,1.0,0.0,3,3.0,3,49.28,Medium
B0876ZVXLD,0.2467,0.0645,0,0.0,0.0,1,1.0,1,13.36,Low
B087738V8M,0.6532,-0.0,0,1.0,0.0,1,1.0,1,39.39,Medium
B08775MDRJ,0.3671,-0.0,0,1.0,0.0,1,1.0,1,26.52,Low
B08775NJMY,0.6131,0.0645,0,0.0,0.0,1,1.0,1,29.85,Low
B087767JL7,0.64455,0.2291,0,1.0,0.0,2,2.0,2,47.02,Medium
B08777XCPF,0.3092,0.0645,0,0.0,0.0,1,1.0,1,16.17,Low
B0877ZK45T,0.2,-0.0,0,1.0,0.0,1,1.0,1,19.0,Low
B08785CJ9Q,0.5196,0.0645,0,0.0,0.0,1,1.0,1,25.64,Low
B0878KSP61,0.1407,-0.0,0,1.0,0.0,1,1.0,1,16.33,Low
B0878QQGHF,0.16586666666666666,0.4641,1,1.0,0.0,3,3.0,3,33.71,Medium
B0878S9D58,0.4756,0.0645,0,0.0,0.0,1,1.0,1,23.66,Low
B0878TY3ZV,0.57075,0.3838,0,0.5,0.0,2,2.0,2,44.12,Medium
B0878V2Z4F,0.37855000000000005,0.3838,0,0.5,0.0,2,2.0,2,35.47,Medium
B0878V5VVC,0.8114,-0.0,0,1.0,0.0,1,1.0,1,46.51,Medium
B0878VBJTX,0.8114,-0.0,0,1.0,0.0,1,1.0,1,46.51,Medium
B0878X3VRD,0.37929999999999997,0.2291,0,1.0,0.0,2,2.0,2,35.09,Medium
B0878YHKCT,0.3273333333333333,0.5349,1,0.0,0.0,3,3.0,3,33.45,Medium
B0878Z4RHL,0.3238,-0.0,0,1.0,0.0,1,1.0,1,24.57,Low
B0878Z6S1N,0.5776,0.5456,1,0.0,0.0,3,3.0,3,45.09,Medium
B0878ZRX38,0.2438,0.0645,0,0.0,0.0,1,1.0,1,13.23,Low
B08791ZMCY,0.6683,-0.0,0,1.0,0.0,1,1.0,1,40.07,Medium
B08793JJSZ,0.1725,0.0645,0,0.0,0.0,1,1.0,1,10.02,Low
B087945WDK,0.4337,-0.0,0,1.0,0.0,1,1.0,1,29.52,Low
B0879469F5,0.31025,0.4857,1,0.0,0.0,2,2.0,2,30.96,Low
B08794J7GR,0.5968,0.0645,0,0.0,0.0,1,1.0,1,29.11,Low
B08794J82C,0.34640000000000004,0.4857,1,0.0,0.0,2,2.0,2,32.59,Medium
B087954P3N,0.38344999999999996,0.2291,0,1.0,0.0,2,2.0,2,35.27,Medium
B08795LLT5,0.3318333333333333,0.4422,1,0.3333,0.0,3,3.0,3,33.74,Medium
B087962RD9,0.58675,0.3838,0,0.5,0.0,2,2.0,2,44.84,Medium
B0879859RZ,0.5221,0.0645,0,0.0,0.0,1,1.0,1,25.75,Low
B08798V6MJ,0.1973,0.3838,0,0.5,0.0,2,2.0,2,27.31,Low
B0879F26LM,0.386,-0.0,0,1.0,0.0,1,1.0,1,27.37,Low
B0879G6489,0.2055,-0.0,0,1.0,0.0,1,1.0,1,19.25,Low
B0879KDJBS,0.834,-0.0,0,1.0,0.0,1,1.0,1,47.53,Medium
B087B2FGC2,0.6175,-0.0,0,1.0,0.0,1,1.0,1,37.79,Medium
B087B31DNH,0.1734,0.0645,0,0.0,0.0,1,1.0,1,10.06,Low
B087B9FHWM,0.6194,-0.0,0,1.0,0.0,1,1.0,1,37.87,Medium
B087B9JDD2,0.4281,0.2953,0,0.5,0.0,2,2.0,2,34.6,Medium
B087BC7GPT,0.5116777777777778,0.6886,1,0.7778,0.0,9,9.0,9,54.9,Medium
B087BDLY54,0.3753,0.0645,0,0.0,0.0,1,1.0,1,19.15,Low
B087BH1RHJ,0.1725,0.0645,0,0.0,0.0,1,1.0,1,10.02,Low
B087BHRLYB,0.3753,-0.0,0,1.0,0.0,1,1.0,1,26.89,Low
B087BK44Q9,0.2706,0.2291,0,1.0,0.0,2,2.0,2,30.2,Low
B087BQ1ND2,0.57565,0.5285,1,0.0,0.0,2,2.0,2,44.4,Medium
B087BQSR4F,0.5914,-0.0,0,1.0,0.0,1,1.0,1,36.61,Medium
B087BRT6X3,0.4816,-0.0,0,1.0,0.0,1,1.0,1,31.67,Low
B087BTWN5S,0.23935,0.2291,0,1.0,0.0,2,2.0,2,28.79,Low
B087BZGDN5,0.3576,0.0645,0,0.0,0.0,1,1.0,1,18.35,Low
B087BZVCNB,0.4785,-0.0,0,1.0,0.0,1,1.0,1,31.53,Low
B087C2DYGZ,0.48804,0.5084,1,0.4,0.0,5,5.0,5,43.76,Medium
B087C3H7MZ,0.7432,0.3838,0,0.5,0.0,2,2.0,2,51.88,Medium
B087C62M5M,0.2824,0.0645,0,0.0,0.0,1,1.0,1,14.97,Low
B087CDF8PP,0.7089,-0.0,0,1.0,0.0,1,1.0,1,41.9,Medium
B087CFV1CM,0.3674,-0.0,0,1.0,0.0,1,1.0,1,26.53,Low
B087CGMLP5,0.1679,0.0645,0,0.0,0.0,1,1.0,1,9.81,Low
B087CH3JLS,0.6164,0.0645,0,0.0,0.0,1,1.0,1,30.0,Low
B087CL9BYG,0.6789,0.0645,0,0.0,0.0,1,1.0,1,32.81,Medium
B087CLN8FL,0.35985,0.4857,1,0.0,0.0,2,2.0,2,33.19,Medium
B087CPVVHN,0.36348461538461535,0.8206,1,0.4615,0.0,13,13.0,13,49.69,Medium
B087CR2YSW,0.4663,-0.0,0,1.0,0.0,1,1.0,1,30.98,Low
B087CRHJMB,0.3159,0.5587,1,0.0,0.0,4,4.0,4,33.77,Medium
B087CV37LJ,0.6848,0.0645,0,0.0,0.0,1,1.0,1,33.07,Medium
B087CXC998,0.5574,-0.0,0,1.0,0.0,1,1.0,1,35.08,Medium
B087CXVYLF,0.2927,0.0645,0,0.0,0.0,1,1.0,1,15.43,Low
B087CYKRR8,0.74795,0.2961,0,0.5,0.0,2,2.0,2,49.02,Medium
B087CYLRZG,0.4503,0.0645,0,0.0,0.0,1,1.0,1,22.52,Low
B087CYR9JZ,0.2165,0.0645,0,0.0,0.0,1,1.0,1,12.0,Low
B087CYZZKS,0.20884999999999998,0.2291,0,1.0,0.0,2,2.0,2,27.42,Low
B087D1YQ2H,0.9207,-0.0,0,1.0,0.0,1,1.0,1,51.43,Medium
B087D22HRQ,0.2757,-0.0,0,1.0,0.0,1,1.0,1,22.41,Low
B087D32F3Q,0.3642666666666667,0.4136,1,0.6667,0.0,3,3.0,3,37.54,Medium
B087D3JR4Z,0.5646,0.2291,0,1.0,0.0,2,2.0,2,43.43,Medium
B087D5CJBR,0.31516666666666665,0.419,1,0.6667,0.0,3,3.0,3,35.51,Medium
B087D5Z727,0.452,0.0645,0,0.0,0.0,1,1.0,1,22.6,Low
B087DZFTNF,0.3877,0.3838,0,0.5,0.0,2,2.0,2,35.88,Medium
B087F14JSH,0.2106,-0.0,0,1.0,0.0,1,1.0,1,19.48,Low
B087F49G1Y,0.3736,0.0645,0,0.0,0.0,1,1.0,1,19.07,Low
B087F4N1S6,0.58115,0.5042,1,0.0,0.0,2,2.0,2,43.8,Medium
B087F56KYR,0.32045,0.2291,0,1.0,0.0,2,2.0,2,32.44,Medium
B087F5ZZM2,0.2012,0.0645,0,0.0,0.0,1,1.0,1,11.31,Low
B087F6XWMH,0.5016,0.0645,0,0.0,0.0,1,1.0,1,24.83,Low
B087F93TZ7,0.6692,-0.0,0,1.0,0.0,1,1.0,1,40.11,Medium
B087FB7PC7,0.4323,0.4857,1,0.0,0.0,2,2.0,2,36.45,Medium
B087FCBJ3J,0.2832,0.0645,0,0.0,0.0,1,1.0,1,15.0,Low
B087FD6BNH,0.4321,0.0645,0,0.0,0.0,1,1.0,1,21.7,Low
B087FFFN4T,0.1936,-0.0,0,1.0,0.0,1,1.0,1,18.71,Low
B087FGRNQD,0.3486,0.0645,0,0.0,0.0,1,1.0,1,17.94,Low
B087FJ5FBW,0.4347,0.0645,0,0.0,0.0,1,1.0,1,21.82,Low
B087FJ7PSJ,0.2932,-0.0,0,1.0,0.0,1,1.0,1,23.19,Low
B087FN5GQ1,0.2324,-0.0,0,1.0,0.0,1,1.0,1,20.46,Low
B087FSGNV9,0.2486,-0.0,0,1.0,0.0,1,1.0,1,21.19,Low
B087FTZSZH,0.3065,-0.0,0,1.0,0.0,1,1.0,1,23.79,Low
B087FWJ6PM,0.5205,0.2291,0,1.0,0.0,2,2.0,2,41.44,Medium
B087FXSVVC,0.4626,0.5285,1,0.0,0.0,2,2.0,2,39.31,Medium
B087FYBDLN,0.1549,0.0645,0,0.0,0.0,1,1.0,1,9.23,Low
B087FYQJWD,0.9462,0.0645,0,0.0,0.0,1,1.0,1,44.84,Medium
B087FZ5BMK,0.2931,0.0645,0,0.0,0.0,1,1.0,1,15.45,Low
B087G3BBDC,0.0489,0.0645,0,0.0,0.0,1,1.0,1,4.46,Low
B087G3N8DG,0.5769,0.0645,0,0.0,0.0,1,1.0,1,28.22,Low
B087G54FLM,0.6045333333333334,0.6753,1,0.5556,0.0,9,9.0,9,56.4,Medium
B087G5YPBV,0.0642,0.2291,0,1.0,0.0,2,2.0,2,20.91,Low
B087G7PR33,0.2399,-0.0,0,1.0,0.0,1,1.0,1,20.8,Low
B087G8S2K3,0.2242,0.0645,0,0.0,0.0,1,1.0,1,12.35,Low
B087GB8ZRF,0.34604999999999997,0.2961,0,0.5,0.0,2,2.0,2,30.94,Low
B087GCTBNZ,0.4334,-0.0,0,1.0,0.0,1,1.0,1,29.5,Low
B087GD4BJ1,0.2877,0.0645,0,0.0,0.0,1,1.0,1,15.2,Low
B087GDGKYH,0.34585,0.2291,0,1.0,0.0,2,2.0,2,33.58,Medium
B087GHQ2RD,0.31575,0.49,1,0.0,0.0,2,2.0,2,31.36,Low
B087GLHKT6,0.3761,0.0645,0,0.0,0.0,1,1.0,1,19.18,Low
B087GQ4VMH,0.1419,-0.0,0,1.0,0.0,1,1.0,1,16.39,Low
B087HPYH7K,0.4379,-0.0,0,1.0,0.0,1,1.0,1,29.71,Low
B087J1T1H8,0.7994666666666667,0.456,1,0.6667,0.0,3,3.0,3,58.6,Medium
B087J3H22J,0.36972,0.5492,1,0.8,0.0,5,5.0,5,43.86,Medium
B087J7RD1K,0.834,-0.0,0,1.0,0.0,1,1.0,1,47.53,Medium
B087J9HDK5,0.6308,-0.0,0,1.0,0.0,1,1.0,1,38.39,Medium
B087J9T7MF,0.3841,0.0645,0,0.0,0.0,1,1.0,1,19.54,Low
B087JB8RJ3,0.3053,-0.0,0,1.0,0.0,1,1.0,1,23.74,Low
B087JCPLH1,0.4401,-0.0,0,1.0,0.0,1,1.0,1,29.8,Low
B087JCRZFD,0.4393,0.0645,0,0.0,0.0,1,1.0,1,22.03,Low
B087JCY51V,0.1432,0.0645,0,0.0,0.0,1,1.0,1,8.7,Low
B087JDG3JB,0.9218,-0.0,0,1.0,0.0,1,1.0,1,51.48,Medium
B087JDZQ93,0.578,-0.0,0,1.0,0.0,1,1.0,1,36.01,Medium
B087JFWGK3,0.5979,-0.0,0,1.0,0.0,1,1.0,1,36.91,Medium
B087JGLDTV,0.3174,0.3838,0,0.5,0.0,2,2.0,2,32.72,Medium
B087JHVNKG,0.3017,0.0645,0,0.0,0.0,1,1.0,1,15.83,Low
B087JJZYNJ,0.43755,0.5042,1,0.0,0.0,2,2.0,2,37.34,Medium
B087JKVLP9,0.46325,0.2291,0,1.0,0.0,2,2.0,2,38.86,Medium
B087JM4FNQ,0.3681,0.0645,0,0.0,0.0,1,1.0,1,18.82,Low
B087JNH3NC,0.33699999999999997,0.49,1,0.0,0.0,2,2.0,2,32.31,Medium
B087JQZY5B,0.2168,-0.0,0,1.0,0.0,1,1.0,1,19.76,Low
B087JRWBWJ,0.6775,0.0645,0,0.0,0.0,1,1.0,1,32.75,Medium
B087JV29FG,0.8849,-0.0,0,1.0,0.0,1,1.0,1,49.82,Medium
B087JV2TQB,0.2262,-0.0,0,1.0,0.0,1,1.0,1,20.18,Low
B087JWTP9F,0.3766,-0.0,0,1.0,0.0,1,1.0,1,26.95,Low
B087JYBFYH,0.8164,-0.0,0,1.0,0.0,1,1.0,1,46.74,Medium
B087LQQFDV,0.4414,-0.0,0,1.0,0.0,1,1.0,1,29.86,Low
B087LRFGHM,0.3531,-0.0,0,1.0,0.0,1,1.0,1,25.89,Low
B087LTSDMJ,0.3965,0.0645,0,0.0,0.0,1,1.0,1,20.1,Low
B087LVMFD2,0.1287,0.0645,0,0.0,0.0,1,1.0,1,8.05,Low
B087LVRGN1,0.17154999999999998,0.2953,0,0.5,0.0,2,2.0,2,23.06,Low
B087M355N4,0.7747,-0.0,0,1.0,0.0,1,1.0,1,44.86,Medium
B087M39FJF,0.4978666666666667,0.4641,1,1.0,0.0,3,3.0,3,48.65,Medium
B087M3L8GC,0.2438,-0.0,0,1.0,0.0,1,1.0,1,20.97,Low
B087M59S6Z,0.4523,0.0645,0,0.0,0.0,1,1.0,1,22.61,Low
B087M6DSSB,0.3914,-0.0,0,1.0,0.0,1,1.0,1,27.61,Low
B087M74W3S,0.5176,0.0645,0,0.0,0.0,1,1.0,1,25.55,Low
B087M8H5VT,0.1399,0.0645,0,0.0,0.0,1,1.0,1,8.55,Low
B087M8L3Q8,0.7469,0.0645,0,0.0,0.0,1,1.0,1,35.87,Medium
B087M94FPF,0.8108,-0.0,0,1.0,0.0,1,1.0,1,46.49,Medium
B087N7H4XY,0.5018,0.0645,0,0.0,0.0,1,1.0,1,24.84,Low
B087NF7R48,0.939,0.0645,0,0.0,0.0,1,1.0,1,44.51,Medium
B087NHCTZB,0.197,0.0645,0,0.0,0.0,1,1.0,1,11.12,Low
B087NK4BHD,0.4564,-0.0,0,1.0,0.0,1,1.0,1,30.54,Low
B087NKBWVP,0.3025,-0.0,0,1.0,0.0,1,1.0,1,23.61,Low
B087NKFGBG,0.38280000000000003,0.5042,1,0.0,0.0,2,2.0,2,34.87,Medium
B087NKGXM8,0.5638,-0.0,0,1.0,0.0,1,1.0,1,35.37,Medium
B087P4F7DG,0.45089999999999997,0.2291,0,1.0,0.0,2,2.0,2,38.31,Medium
B087P55Q4H,0.351,-0.0,0,1.0,0.0,1,1.0,1,25.8,Low
B087P5DN6R,0.2701,0.6231,1,0.625,0.0,8,8.0,8,40.21,Medium
B087P6M5XZ,0.2119,0.0645,0,0.0,0.0,1,1.0,1,11.79,Low
B087P82SYN,0.7482,0.0645,0,0.0,0.0,1,1.0,1,35.93,Medium
B087P9XGKX,0.1349,0.0645,0,0.0,0.0,1,1.0,1,8.33,Low
B087PBN2LZ,0.3673,-0.0,0,1.0,0.0,1,1.0,1,26.53,Low
B087PDZ72M,0.2301,-0.0,0,1.0,0.0,1,1.0,1,20.35,Low
B087PJMVRD,0.8114,-0.0,0,1.0,0.0,1,1.0,1,46.51,Medium
B087PR52YV,0.2225,0.0645,0,0.0,0.0,1,1.0,1,12.27,Low
B087PS3NS9,0.5652,-0.0,0,1.0,0.0,1,1.0,1,35.43,Medium
B087PY6438,0.412,0.0645,0,0.0,0.0,1,1.0,1,20.8,Low
B087PY7LCR,0.3767,0.0645,0,0.0,0.0,1,1.0,1,19.21,Low
B087PY8ZCQ,0.44775,0.3332,0,0.5,0.0,2,2.0,2,36.81,Medium
B087Q15M8P,0.451,-0.0,0,1.0,0.0,1,1.0,1,30.3,Low
B087Q36X28,0.5948,-0.0,0,1.0,0.0,1,1.0,1,36.77,Medium
B087Q3VFZG,0.5245,-0.0,0,1.0,0.0,1,1.0,1,33.6,Medium
B087Q4WSZ3,0.428,0.0645,0,0.0,0.0,1,1.0,1,21.52,Low
B087Q6XYQ7,0.3774,0.0645,0,0.0,0.0,1,1.0,1,19.24,Low
B087Q79V7J,0.3911,-0.0,0,1.0,0.0,1,1.0,1,27.6,Low
B087Q8VHCD,0.5175,-0.0,0,1.0,0.0,1,1.0,1,33.29,Medium
B087QB631F,0.2556,-0.0,0,1.0,0.0,1,1.0,1,21.5,Low
B087QB7X6V,0.4161,-0.0,0,1.0,0.0,1,1.0,1,28.72,Low
B087QDDDVN,0.32749999999999996,0.4641,1,1.0,0.0,3,3.0,3,40.98,Medium
B087QF8NTW,0.0996,-0.0,0,1.0,0.0,1,1.0,1,14.48,Low
B087QFU4QV,0.9777,-0.0,0,1.0,0.0,1,1.0,1,54.0,Medium
B087QGSPJP,0.33345,0.4955,1,0.75,0.0,4,4.0,4,39.85,Medium
B087QGZXLP,0.2319,-0.0,0,1.0,0.0,1,1.0,1,20.44,Low
B087QJK7SS,0.35635,0.2953,0,0.5,0.0,2,2.0,2,31.37,Low
B087QKVHGV,0.6874,0.0645,0,0.0,0.0,1,1.0,1,33.19,Medium
B087QMJHFY,0.4385,-0.0,0,1.0,0.0,1,1.0,1,29.73,Low
B087QV8PCB,0.3026,0.0645,0,0.0,0.0,1,1.0,1,15.87,Low
B087QXSHNY,0.39245,0.3838,0,0.5,0.0,2,2.0,2,36.09,Medium
B087R12RRV,0.4169,-0.0,0,1.0,0.0,1,1.0,1,28.76,Low
B087R2M69S,0.35635,0.2961,0,0.5,0.0,2,2.0,2,31.4,Low
B087R6RGGL,0.5182,-0.0,0,1.0,0.0,1,1.0,1,33.32,Medium
B087R7R5VM,0.35750000000000004,0.3838,0,0.5,0.0,2,2.0,2,34.52,Medium
B087R8N2FN,0.3122,-0.0,0,1.0,0.0,1,1.0,1,24.05,Low
B087R97HKR,0.18425,0.4857,1,0.0,0.0,2,2.0,2,25.29,Low
B087R9F5JD,0.255,-0.0,0,1.0,0.0,1,1.0,1,21.48,Low
B087R9F7C8,0.344,0.0645,0,0.0,0.0,1,1.0,1,17.74,Low
B087R9JXY5,0.5675,0.0645,0,0.0,0.0,1,1.0,1,27.8,Low
B087RB6ZZ6,0.1895,0.0645,0,0.0,0.0,1,1.0,1,10.78,Low
B087RFY82M,0.1744,0.0645,0,0.0,0.0,1,1.0,1,10.11,Low
B087RFYV9P,0.375575,0.4277,1,0.5,0.0,4,4.0,4,36.87,Medium
B087RGK9B2,0.3214,-0.0,0,1.0,0.0,1,1.0,1,24.46,Low
B087RJ472S,0.4365,0.0645,0,0.0,0.0,1,1.0,1,21.9,Low
B087RLW785,0.45409999999999995,0.2291,0,1.0,0.0,2,2.0,2,38.45,Medium
B087RNXPJ3,0.3513,-0.0,0,1.0,0.0,1,1.0,1,25.81,Low
B087RQ48VM,0.8178,-0.0,0,1.0,0.0,1,1.0,1,46.8,Medium
B087T6SQQH,0.4778,0.0645,0,0.0,0.0,1,1.0,1,23.76,Low
B087T98YJR,0.5700833333333334,0.6518,1,1.0,0.0,6,6.0,6,58.47,Medium
B087T9BMRC,0.3468,0.0645,0,0.0,0.0,1,1.0,1,17.86,Low
B087TD8BS4,0.3375,0.0645,0,0.0,0.0,1,1.0,1,17.44,Low
B087TDWP9T,0.9582,-0.0,0,1.0,0.0,1,1.0,1,53.12,Medium
B087TF3S6R,0.4603,0.0645,0,0.0,0.0,1,1.0,1,22.97,Low
B087TJDQJJ,0.6254,-0.0,0,1.0,0.0,1,1.0,1,38.14,Medium
B087TJGS9S,0.3479,0.0645,0,0.0,0.0,1,1.0,1,17.91,Low
B087TJRK94,0.1172,0.0645,0,0.0,0.0,1,1.0,1,7.53,Low
B087TM676R,0.37545,0.49,1,0.0,0.0,2,2.0,2,34.05,Medium
B087TNNCK8,0.3157,-0.0,0,1.0,0.0,1,1.0,1,24.21,Low
B087TQ8NHY,0.7075,-0.0,0,1.0,0.0,1,1.0,1,41.84,Medium
B087TQC32D,0.5649,-0.0,0,1.0,0.0,1,1.0,1,35.42,Medium
B087TRLBKH,0.3124,0.0645,0,0.0,0.0,1,1.0,1,16.32,Low
B087TT8W3D,0.6018,-0.0,0,1.0,0.0,1,1.0,1,37.08,Medium
B087TW4KLP,0.35219999999999996,0.2291,0,1.0,0.0,2,2.0,2,33.87,Medium
B087TW4LYH,0.2715,-0.0,0,1.0,0.0,1,1.0,1,22.22,Low
B087TX32XZ,0.7581,-0.0,0,1.0,0.0,1,1.0,1,44.11,Medium
B087V34KRN,0.1907,-0.0,0,1.0,0.0,1,1.0,1,18.58,Low
B087V4L5YK,0.6684,-0.0,0,1.0,0.0,1,1.0,1,40.08,Medium
B087WF5MC1,0.29873333333333335,0.419,1,0.6667,0.0,3,3.0,3,34.78,Medium
B087WGNQBH,0.1525,0.0645,0,0.0,0.0,1,1.0,1,9.12,Low
B087WHBWZ3,0.7373,-0.0,0,1.0,0.0,1,1.0,1,43.18,Medium
B087WK7315,0.5802,-0.0,0,1.0,0.0,1,1.0,1,36.11,Medium
B087WRFR11,0.86755,0.2961,0,0.5,0.0,2,2.0,2,54.4,Medium
B087WT35PZ,0.4648,0.0645,0,0.0,0.0,1,1.0,1,23.17,Low
B087WYQF2N,0.447,-0.0,0,1.0,0.0,1,1.0,1,30.12,Low
B087WZ664B,0.4144333333333334,0.4641,1,1.0,0.0,3,3.0,3,44.89,Medium
B087X3F219,0.4425,-0.0,0,1.0,0.0,1,1.0,1,29.91,Low
B087X6BXXD,0.824,-0.0,0,1.0,0.0,1,1.0,1,47.08,Medium
B087X8C4XZ,0.2882,-0.0,0,1.0,0.0,1,1.0,1,22.97,Low
B087X8DR6R,0.5789,0.0645,0,0.0,0.0,1,1.0,1,28.31,Low
B087X8K2Y5,0.2472,0.0645,0,0.0,0.0,1,1.0,1,13.38,Low
B087XBFPRQ,0.3717,0.0645,0,0.0,0.0,1,1.0,1,18.98,Low
B087YW7L2J,0.23554999999999998,0.3332,0,0.5,0.0,2,2.0,2,27.26,Low
B087YXCSSV,0.32165000000000005,0.2291,0,1.0,0.0,2,2.0,2,32.49,Medium
B087YZTT4L,0.4368,-0.0,0,1.0,0.0,1,1.0,1,29.66,Low
B087Z146Z6,0.2546,-0.0,0,1.0,0.0,1,1.0,1,21.46,Low
B087Z4L6KL,0.4416,-0.0,0,1.0,0.0,1,1.0,1,29.87,Low
B087Z9X39L,0.4984,0.2961,0,0.5,0.0,2,2.0,2,37.79,Medium
B087ZQG11L,0.50095,0.3838,0,0.5,0.0,2,2.0,2,40.98,Medium
B087ZQX1ZB,0.7596,-0.0,0,1.0,0.0,1,1.0,1,44.18,Medium
B087ZR1YPX,0.2918,-0.0,0,1.0,0.0,1,1.0,1,23.13,Low
B087ZYS97D,0.4756,-0.0,0,1.0,0.0,1,1.0,1,31.4,Low
B088145XD3,0.5639,0.0645,0,0.0,0.0,1,1.0,1,27.63,Low
B088161WKH,0.145,-0.0,0,1.0,0.0,1,1.0,1,16.53,Low
B0881CC6XF,0.53015,0.5285,1,0.0,0.0,2,2.0,2,42.35,Medium
B0881D9KG9,0.2574,-0.0,0,1.0,0.0,1,1.0,1,21.58,Low
B0881GBT8K,0.9589,-0.0,0,1.0,0.0,1,1.0,1,53.15,Medium
B0881HJ65D,0.26265,0.5285,1,0.0,0.0,2,2.0,2,30.32,Low
B0881KGPWK,0.4126,-0.0,0,1.0,0.0,1,1.0,1,28.57,Low
B0881MBQQF,0.2587,0.0645,0,0.0,0.0,1,1.0,1,13.9,Low
B0881N4LBX,0.363,0.0645,0,0.0,0.0,1,1.0,1,18.59,Low
B0881WZVM5,0.3668,0.0645,0,0.0,0.0,1,1.0,1,18.76,Low
B0881X5HJX,0.4118,-0.0,0,1.0,0.0,1,1.0,1,28.53,Low
B0882LSZVG,0.6266,-0.0,0,1.0,0.0,1,1.0,1,38.2,Medium
B0882SQ658,0.1588,0.0645,0,0.0,0.0,1,1.0,1,9.4,Low
B0882TCSVS,0.4514,0.0645,0,0.0,0.0,1,1.0,1,22.57,Low
B0882TZR45,0.47034000000000004,0.4709,1,0.6,0.0,5,5.0,5,43.65,Medium
B0882XY816,0.3749,0.0645,0,0.0,0.0,1,1.0,1,19.13,Low
B0882YSG4D,0.4139,0.0645,0,0.0,0.0,1,1.0,1,20.88,Low
B088337SCN,0.5876,0.2961,0,0.5,0.0,2,2.0,2,41.81,Medium
B088338XVX,0.1421,0.0645,0,0.0,0.0,1,1.0,1,8.65,Low
B08833WRK6,0.5832,0.0645,0,0.0,0.0,1,1.0,1,28.5,Low
B08833ZC3B,0.1545,-0.0,0,1.0,0.0,1,1.0,1,16.95,Low
B088346RQK,0.6617500000000001,0.2291,0,1.0,0.0,2,2.0,2,47.8,Medium
B08837YCG6,0.1741,0.0645,0,0.0,0.0,1,1.0,1,10.09,Low
B088383BSK,0.5095,0.0645,0,0.0,0.0,1,1.0,1,25.18,Low
B08839GJGZ,0.4392,-0.0,0,1.0,0.0,1,1.0,1,29.76,Low
B0883DC996,0.34804999999999997,0.2291,0,1.0,0.0,2,2.0,2,33.68,Medium
B0883GCSQX,0.30870000000000003,0.5474,1,1.0,0.0,4,4.0,4,43.05,Medium
B0884SLWL6,0.4373,-0.0,0,1.0,0.0,1,1.0,1,29.68,Low
B0885TQT63,0.56575,0.5421,1,0.25,0.0,4,4.0,4,46.93,Medium
B0885W8GCL,0.5091,0.2291,0,1.0,0.0,2,2.0,2,40.93,Medium
B0885XD4F2,0.42869999999999997,0.2961,0,0.5,0.0,2,2.0,2,34.65,Medium
B0885Y3DNQ,0.1768,-0.0,0,1.0,0.0,1,1.0,1,17.96,Low
B0885Y4H1B,0.3235,0.0645,0,0.0,0.0,1,1.0,1,16.82,Low
B0886255JD,0.4331,-0.0,0,1.0,0.0,1,1.0,1,29.49,Low
B08862CDLY,0.3426,0.0645,0,0.0,0.0,1,1.0,1,17.67,Low
B088637DF9,0.435225,0.4331,1,0.75,0.0,4,4.0,4,42.24,Medium
B08863YNTW,0.2441,0.0645,0,0.0,0.0,1,1.0,1,13.24,Low
B088659CB6,0.2345,0.0645,0,0.0,0.0,1,1.0,1,12.81,Low
B08865B652,0.4309,-0.0,0,1.0,0.0,1,1.0,1,29.39,Low
B088668MRB,0.3846,0.0645,0,0.0,0.0,1,1.0,1,19.56,Low
B08867DLCT,0.3717,-0.0,0,1.0,0.0,1,1.0,1,26.73,Low
B088689TSM,0.4878,0.2291,0,1.0,0.0,2,2.0,2,39.97,Medium
B0886C1GGW,0.3345,0.0645,0,0.0,0.0,1,1.0,1,17.31,Low
B0886DSKWH,0.297,0.3332,0,0.5,0.0,2,2.0,2,30.03,Low
B0886H4MP9,0.4846,0.0645,0,0.0,0.0,1,1.0,1,24.06,Low
B0886H7CBY,0.18714999999999998,0.5042,1,0.0,0.0,2,2.0,2,26.07,Low
B08879N2W3,0.6548,0.0645,0,0.0,0.0,1,1.0,1,31.72,Low
B0887TB9GY,0.3614,-0.0,0,1.0,0.0,1,1.0,1,26.26,Low
B0887W2ZNH,0.3823,0.3838,0,0.5,0.0,2,2.0,2,35.64,Medium
B0887WSTJ4,0.2943,-0.0,0,1.0,0.0,1,1.0,1,23.24,Low
B0887X2941,0.267,0.0645,0,0.0,0.0,1,1.0,1,14.27,Low
B0887X9T5C,0.6928,-0.0,0,1.0,0.0,1,1.0,1,41.18,Medium
B0887XHLPH,0.6139,0.0645,0,0.0,0.0,1,1.0,1,29.88,Low
B0887Z6BF9,0.6376,-0.0,0,1.0,0.0,1,1.0,1,38.69,Medium
